"variety","variety_code","harvest","plant","rank","ranktop","relative_ranktop","HS","inerv","x","y"
"Soissons",1,1,1,3,10,3,3.81284280899208,3,6.43849987264459,1.56634886464176
"Soissons",1,1,1,3,10,3,3.81284280899208,3,6.92747133508471,1.27023272371194
"Soissons",1,1,1,3,10,3,3.81284280899208,3,7.36038566485983,0.999282390485784
"Soissons",1,1,1,3,10,3,3.81284280899208,3,7.76790102185154,0.795660967703424
"Soissons",1,1,1,3,10,3,3.81284280899208,3,8.47631199984352,0.642432751436133
"Soissons",1,1,1,3,10,3,3.81284280899208,3,9.90526598929885,0.502237901246509
"Soissons",1,1,1,4,9,2,3.81284280899208,4,0,0
"Soissons",1,1,1,4,9,2,3.81284280899208,4,-0.0367217230569492,0.249015401169745
"Soissons",1,1,1,4,9,2,3.81284280899208,4,-0.000296627310640812,0.497571634653985
"Soissons",1,1,1,4,9,2,3.81284280899208,4,0.0953733705304589,0.769801412439377
"Soissons",1,1,1,4,9,2,3.81284280899208,4,0.236365132615969,1.09003647832696
"Soissons",1,1,1,4,9,2,3.81284280899208,4,0.40877411412094,1.48250958975807
"Soissons",1,1,1,4,9,2,3.81284280899208,4,0.599157139026838,1.96857773665486
"Soissons",1,1,1,4,9,2,3.81284280899208,4,0.802186675166944,2.51962551231023
"Soissons",1,1,1,4,9,2,3.81284280899208,4,1.01939654079737,3.06600168700383
"Soissons",1,1,1,4,9,2,3.81284280899208,4,1.24977573123674,3.54680577248201
"Soissons",1,1,1,4,9,2,3.81284280899208,4,1.47573073097142,3.96437832677036
"Soissons",1,1,1,4,9,2,3.81284280899208,4,1.67366255465877,4.34511514292004
"Soissons",1,1,1,4,9,2,3.81284280899208,4,1.83041878687881,4.70447953133406
"Soissons",1,1,1,4,9,2,3.81284280899208,4,1.96180669589972,5.02928891753328
"Soissons",1,1,1,4,9,2,3.81284280899208,4,2.08770984764533,5.30232169281955
"Soissons",1,1,1,4,9,2,3.81284280899208,4,2.21739705938126,5.53190966530974
"Soissons",1,1,1,4,9,2,3.81284280899208,4,2.34758832229018,5.75692096516417
"Soissons",1,1,1,4,9,2,3.81284280899208,4,2.47427255659473,6.0181796200996
"Soissons",1,1,1,4,9,2,3.81284280899208,4,2.59314595981845,6.3563900191207
"Soissons",1,1,1,4,9,2,3.81284280899208,4,2.70040363288957,6.81228964795074
"Soissons",1,1,10,1,12,5,4.38398212643554,5,0,0
"Soissons",1,1,10,1,12,5,4.38398212643554,5,0.188188385811825,0.337695833325701
"Soissons",1,1,10,1,12,5,4.38398212643554,5,0.334822190475909,0.610596781161606
"Soissons",1,1,10,1,12,5,4.38398212643554,5,0.449303861870552,0.830922351431352
"Soissons",1,1,10,1,12,5,4.38398212643554,5,0.54083684668763,1.01086379382436
"Soissons",1,1,10,1,12,5,4.38398212643554,5,0.618920197021972,1.1627246854343
"Soissons",1,1,10,1,12,5,4.38398212643554,5,0.692953050607097,1.29880446567384
"Soissons",1,1,10,1,12,5,4.38398212643554,5,0.772346958219454,1.43110283087176
"Soissons",1,1,10,1,12,5,4.38398212643554,5,0.866492782230608,1.57211904916334
"Soissons",1,1,10,1,12,5,4.38398212643554,5,0.984802073417011,1.73385281687736
"Soissons",1,1,10,1,12,5,4.38398212643554,5,1.13628672510987,1.92828727961865
"Soissons",1,1,10,1,12,5,4.38398212643554,5,1.31973121424954,2.15577244266073
"Soissons",1,1,10,1,12,5,4.38398212643554,5,1.52395510534069,2.40593681324054
"Soissons",1,1,10,1,12,5,4.38398212643554,5,1.73750718357089,2.66769708502287
"Soissons",1,1,10,1,12,5,4.38398212643554,5,1.94873640540508,2.92996167631061
"Soissons",1,1,10,1,12,5,4.38398212643554,5,2.14609164166952,3.18164314308758
"Soissons",1,1,10,1,12,5,4.38398212643554,5,2.31781365910589,3.41184559469829
"Soissons",1,1,10,1,12,5,4.38398212643554,5,2.45255115726307,3.60948986248854
"Soissons",1,1,10,1,12,5,4.38398212643554,5,2.53845326388338,3.76347608939925
"Soissons",1,1,10,1,12,5,4.38398212643554,5,2.56416867851569,3.86272510677618
"Soissons",1,1,10,2,11,4,4.38398212643554,6,0,0
"Soissons",1,1,10,2,11,4,4.38398212643554,6,0.250574182748097,0.349461313796139
"Soissons",1,1,10,2,11,4,4.38398212643554,6,0.417848401579924,0.679862991930803
"Soissons",1,1,10,2,11,4,4.38398212643554,6,0.605242895003876,0.963452067592015
"Soissons",1,1,10,2,11,4,4.38398212643554,6,0.912075450200289,1.17153451440491
"Soissons",1,1,10,2,11,4,4.38398212643554,6,1.36130726230441,1.26692842927186
"Soissons",1,1,10,2,11,4,4.38398212643554,6,1.89703761710738,1.22032170290442
"Soissons",1,1,10,2,11,4,4.38398212643554,6,2.38470786384263,1.11525348483074
"Soissons",1,1,10,2,11,4,4.38398212643554,6,2.72292813449763,1.0120706446001
"Soissons",1,1,10,2,11,4,4.38398212643554,6,3.00809568131128,0.756452413160555
"Soissons",1,1,10,2,11,4,4.38398212643554,6,3.2831653830167,0.341585619956165
"Soissons",1,1,10,2,11,4,4.38398212643554,6,3.47091027323348,0.00768138413773994
"Soissons",1,1,10,2,11,4,4.38398212643554,6,3.61945040226329,-0.291691111205113
"Soissons",1,1,10,2,11,4,4.38398212643554,6,3.83332345625685,-0.758380162261029
"Soissons",1,1,10,2,11,4,4.38398212643554,6,4.0156626035542,-1.28565632686822
"Soissons",1,1,10,2,11,4,4.38398212643554,6,4.07715247942301,-1.82128929081428
"Soissons",1,1,10,2,11,4,4.38398212643554,6,4.09858276177556,-2.66930223470033
"Soissons",1,1,10,2,11,4,4.38398212643554,6,4.11384020608959,-3.81621574076476
"Soissons",1,1,10,2,11,4,4.38398212643554,6,4.07479879820416,-4.83146978211123
"Soissons",1,1,10,2,11,4,4.38398212643554,6,3.92935942311197,-5.26202068290321
"Soissons",1,1,10,3,10,3,4.38398212643554,7,0,0
"Soissons",1,1,10,3,10,3,4.38398212643554,7,0.39875938314046,0.263725241980058
"Soissons",1,1,10,3,10,3,4.38398212643554,7,0.816747915193416,0.5143348927763
"Soissons",1,1,10,3,10,3,4.38398212643554,7,1.24311901573683,0.74137119961156
"Soissons",1,1,10,3,10,3,4.38398212643554,7,1.67158391529862,0.934765330451939
"Soissons",1,1,10,3,10,3,4.38398212643554,7,2.18609537102158,1.08047896032177
"Soissons",1,1,10,3,10,3,4.38398212643554,7,2.90914703739286,1.16186623056543
"Soissons",1,1,10,3,10,3,4.38398212643554,7,3.67627804564138,1.16491027123774
"Soissons",1,1,10,3,10,3,4.38398212643554,7,4.30262905658262,1.07755186527191
"Soissons",1,1,10,3,10,3,4.38398212643554,7,4.91462531629626,0.889713455737245
"Soissons",1,1,10,3,10,3,4.38398212643554,7,5.58612592380534,0.594244973298023
"Soissons",1,1,10,3,10,3,4.38398212643554,7,6.23731232748337,0.18994275012225
"Soissons",1,1,10,3,10,3,4.38398212643554,7,6.86533424905388,-0.293035322389202
"Soissons",1,1,10,3,10,3,4.38398212643554,7,7.51187455904347,-0.797825842960433
"Soissons",1,1,10,3,10,3,4.38398212643554,7,8.12424801865447,-1.24128755761464
"Soissons",1,1,10,3,10,3,4.38398212643554,7,8.66481897006603,-1.62333763887363
"Soissons",1,1,10,3,10,3,4.38398212643554,7,9.20410987863366,-2.15090530357296
"Soissons",1,1,10,3,10,3,4.38398212643554,7,9.81298962157993,-2.82418839309005
"Soissons",1,1,10,3,10,3,4.38398212643554,7,10.5462465107249,-3.37592105889969
"Soissons",1,1,10,3,10,3,4.38398212643554,7,11.4573889407185,-3.52484843135159
"Soissons",1,1,10,4,9,2,4.38398212643554,8,0,0
"Soissons",1,1,10,4,9,2,4.38398212643554,8,0.124847072185575,0.200405851388351
"Soissons",1,1,10,4,9,2,4.38398212643554,8,0.406920625477478,0.502192994186516
"Soissons",1,1,10,4,9,2,4.38398212643554,8,0.789734916420895,0.873571403695589
"Soissons",1,1,10,4,9,2,4.38398212643554,8,1.21675467909787,1.28235276320614
"Soissons",1,1,10,4,9,2,4.38398212643554,8,1.63155197927664,1.69664456829575
"Soissons",1,1,10,4,9,2,4.38398212643554,8,1.9775989683641,2.08455845222297
"Soissons",1,1,10,4,9,2,4.38398212643554,8,2.20660648091492,2.42077077977104
"Soissons",1,1,10,4,9,2,4.38398212643554,8,2.36641119022404,2.75834766713542
"Soissons",1,1,10,4,9,2,4.38398212643554,8,2.56679152856799,3.20083550878213
"Soissons",1,1,10,4,9,2,4.38398212643554,8,2.91363462584889,3.84723781839171
"Soissons",1,1,10,4,9,2,4.38398212643554,8,3.40091387142008,4.67528488639906
"Soissons",1,1,10,4,9,2,4.38398212643554,8,3.91020175532256,5.54175421148226
"Soissons",1,1,10,4,9,2,4.38398212643554,8,4.31968731239142,6.29905955185165
"Soissons",1,1,10,4,9,2,4.38398212643554,8,4.58625541286113,6.87522323329294
"Soissons",1,1,10,4,9,2,4.38398212643554,8,4.78863051076819,7.31512632460636
"Soissons",1,1,10,4,9,2,4.38398212643554,8,5.01577139942209,7.6739352385167
"Soissons",1,1,10,4,9,2,4.38398212643554,8,5.35712403089595,8.0064959562599
"Soissons",1,1,10,4,9,2,4.38398212643554,8,5.90184702722187,8.36796661519878
"Soissons",1,1,10,4,9,2,4.38398212643554,8,6.7389908207087,8.81330966165452
"Soissons",1,1,10,5,8,1,4.38398212643554,9,0,0
"Soissons",1,1,10,5,8,1,4.38398212643554,9,0.0608928599313669,0.169725798667672
"Soissons",1,1,10,5,8,1,4.38398212643554,9,0.100436305682121,0.349043182092027
"Soissons",1,1,10,5,8,1,4.38398212643554,9,0.121072408145106,0.536549904305224
"Soissons",1,1,10,5,8,1,4.38398212643554,9,0.125275916341406,0.731342794624259
"Soissons",1,1,10,5,8,1,4.38398212643554,9,0.115495037132067,0.932119438688982
"Soissons",1,1,10,5,8,1,4.38398212643554,9,0.0941679859420065,1.13757783590734
"Soissons",1,1,10,5,8,1,4.38398212643554,9,0.0637695117923079,1.34681481559633
"Soissons",1,1,10,5,8,1,4.38398212643554,9,0.0267508189748571,1.55852783926537
"Soissons",1,1,10,5,8,1,4.38398212643554,9,-0.0144357479683224,1.77151440691562
"Soissons",1,1,10,5,8,1,4.38398212643554,9,-0.0573358462079811,1.98457193579462
"Soissons",1,1,10,5,8,1,4.38398212643554,9,-0.0994848592656898,2.19669758911892
"Soissons",1,1,10,5,8,1,4.38398212643554,9,-0.13844357257292,2.40658932491966
"Soissons",1,1,10,5,8,1,4.38398212643554,9,-0.171735521034409,2.6131437300231
"Soissons",1,1,10,5,8,1,4.38398212643554,9,-0.196932480661373,2.8150592176053
"Soissons",1,1,10,5,8,1,4.38398212643554,9,-0.211553848677572,3.01133228885384
"Soissons",1,1,10,5,8,1,4.38398212643554,9,-0.213157271977115,3.20076085753798
"Soissons",1,1,10,5,8,1,4.38398212643554,9,-0.199284552262824,3.38204209552948
"Soissons",1,1,10,5,8,1,4.38398212643554,9,-0.167475069630721,3.5541733315521
"Soissons",1,1,10,5,8,1,4.38398212643554,9,-0.115286470974915,3.71595247937513
"Soissons",1,1,11,2,11,4,4.54973458115203,10,0,0
"Soissons",1,1,11,2,11,4,4.54973458115203,10,0.224499532473146,0.0336536583351507
"Soissons",1,1,11,2,11,4,4.54973458115203,10,0.62301687471273,0.0661692551203535
"Soissons",1,1,11,2,11,4,4.54973458115203,10,1.13376293187468,0.0852116471318608
"Soissons",1,1,11,2,11,4,4.54973458115203,10,1.69504860884,0.0784454566535924
"Soissons",1,1,11,2,11,4,4.54973458115203,10,2.24813551645527,0.0295683758838001
"Soissons",1,1,11,2,11,4,4.54973458115203,10,2.76021161039041,-0.109162784711528
"Soissons",1,1,11,2,11,4,4.54973458115203,10,3.21125552522747,-0.389481218797589
"Soissons",1,1,11,2,11,4,4.54973458115203,10,3.59174623342376,-0.735052390425497
"Soissons",1,1,11,2,11,4,4.54973458115203,10,3.89964041379507,-0.993767089964348
"Soissons",1,1,11,2,11,4,4.54973458115203,10,4.14590753052128,-1.13601495855772
"Soissons",1,1,11,2,11,4,4.54973458115203,10,4.35196862532645,-1.23813843679704
"Soissons",1,1,11,2,11,4,4.54973458115203,10,4.5377213576684,-1.34380430322276
"Soissons",1,1,11,2,11,4,4.54973458115203,10,4.71986132007585,-1.45491171294062
"Soissons",1,1,11,2,11,4,4.54973458115203,10,4.91987372731958,-1.57779106453628
"Soissons",1,1,11,2,11,4,4.54973458115203,10,5.16601941172154,-1.72917867350839
"Soissons",1,1,11,2,11,4,4.54973458115203,10,5.46426203392342,-1.92457856680966
"Soissons",1,1,11,2,11,4,4.54973458115203,10,5.77197448648714,-2.17550081878668
"Soissons",1,1,11,2,11,4,4.54973458115203,10,6.04043157813349,-2.49263120198069
"Soissons",1,1,11,2,11,4,4.54973458115203,10,6.22100741383133,-2.88695572260048
"Soissons",1,1,11,3,10,3,4.54973458115203,11,0,0
"Soissons",1,1,11,3,10,3,4.54973458115203,11,0.61199446722993,0.0201351354590549
"Soissons",1,1,11,3,10,3,4.54973458115203,11,1.05667135361529,0.0347779089198046
"Soissons",1,1,11,3,10,3,4.54973458115203,11,1.41176873587958,0.0363105892678688
"Soissons",1,1,11,3,10,3,4.54973458115203,11,1.75491422206406,0.0173151868974344
"Soissons",1,1,11,3,10,3,4.54973458115203,11,2.16402565390503,-0.0297256074946137
"Soissons",1,1,11,3,10,3,4.54973458115203,11,2.71031901562066,-0.111544816397136
"Soissons",1,1,11,3,10,3,4.54973458115203,11,3.36097577869799,-0.220279375124913
"Soissons",1,1,11,3,10,3,4.54973458115203,11,3.99594925734475,-0.336160729601106
"Soissons",1,1,11,3,10,3,4.54973458115203,11,4.513299586631,-0.442307874581141
"Soissons",1,1,11,3,10,3,4.54973458115203,11,4.93713493097859,-0.542174287762722
"Soissons",1,1,11,3,10,3,4.54973458115203,11,5.33968170676518,-0.646940634476838
"Soissons",1,1,11,3,10,3,4.54973458115203,11,5.76285337589961,-0.762298646517524
"Soissons",1,1,11,3,10,3,4.54973458115203,11,6.16992947430498,-0.879564406682479
"Soissons",1,1,11,3,10,3,4.54973458115203,11,6.51258469235616,-0.988001204598586
"Soissons",1,1,11,3,10,3,4.54973458115203,11,6.79141514990037,-1.08595363785925
"Soissons",1,1,11,3,10,3,4.54973458115203,11,7.06604278866934,-1.18270892311633
"Soissons",1,1,11,3,10,3,4.54973458115203,11,7.39969110221613,-1.28821183346665
"Soissons",1,1,11,3,10,3,4.54973458115203,11,7.85518362271228,-1.41242407993238
"Soissons",1,1,11,3,10,3,4.54973458115203,11,8.4958438012273,-1.56527220116749
"Soissons",1,1,11,4,9,2,4.54973458115203,12,0,0
"Soissons",1,1,11,4,9,2,4.54973458115203,12,0.447609349703978,0.278951157326119
"Soissons",1,1,11,4,9,2,4.54973458115203,12,0.845772815805556,0.501718106988717
"Soissons",1,1,11,4,9,2,4.54973458115203,12,1.22468714430029,0.682230078229916
"Soissons",1,1,11,4,9,2,4.54973458115203,12,1.61464625338147,0.834916073804531
"Soissons",1,1,11,4,9,2,4.54973458115203,12,2.04587335795784,0.973905261436812
"Soissons",1,1,11,4,9,2,4.54973458115203,12,2.54850167318558,1.11332701989411
"Soissons",1,1,11,4,9,2,4.54973458115203,12,3.14696208496877,1.26632409675605
"Soissons",1,1,11,4,9,2,4.54973458115203,12,3.79755143056075,1.43159896902101
"Soissons",1,1,11,4,9,2,4.54973458115203,12,4.41274532883356,1.59885684634793
"Soissons",1,1,11,4,9,2,4.54973458115203,12,4.90702033112988,1.75819824744935
"Soissons",1,1,11,4,9,2,4.54973458115203,12,5.2602642991101,1.90447031958067
"Soissons",1,1,11,4,9,2,4.54973458115203,12,5.51787921838533,2.03846660074854
"Soissons",1,1,11,4,9,2,4.54973458115203,12,5.72766706796828,2.16097500114363
"Soissons",1,1,11,4,9,2,4.54973458115203,12,5.92492892326902,2.27241274359791
"Soissons",1,1,11,4,9,2,4.54973458115203,12,6.12526638284425,2.37344324538299
"Soissons",1,1,11,4,9,2,4.54973458115203,12,6.34278058038998,2.46453344170531
"Soissons",1,1,11,4,9,2,4.54973458115203,12,6.59127218144235,2.54595097179819
"Soissons",1,1,11,4,9,2,4.54973458115203,12,6.88484255418973,2.61826277059316
"Soissons",1,1,11,4,9,2,4.54973458115203,12,7.23739259838567,2.68183624255627
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0,0
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.0428546790844299,0.172099982224202
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.0820493818507819,0.34250854216195
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.117786280208102,0.511725207108989
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.150261311589599,0.680149518705537
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.179665413442229,0.848181030316425
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.206199757677788,1.01631927158232
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.230065047223404,1.18486377269376
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.251462219498542,1.35421406356634
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.270572446469982,1.5248697207392
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.287606665529694,1.6972302506787
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.302755814124634,1.87169520674968
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.316220595181931,2.04856411914267
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.328202649598047,2.22853651694847
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.338882211370432,2.41171197780595
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.348480921340561,2.59878998390744
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.35716924802571,2.78997013606611
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.365168363282689,2.98575191702416
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.372659204585946,3.18653490359566
"Soissons",1,1,11,5,8,1,4.54973458115203,13,0.37985270932745,3.39271860224696
"Soissons",1,1,12,1,12,5,4.55753505798675,14,0,0
"Soissons",1,1,12,1,12,5,4.55753505798675,14,0.301053263681694,0.100166927808534
"Soissons",1,1,12,1,12,5,4.55753505798675,14,0.592693412433362,0.193135920683067
"Soissons",1,1,12,1,12,5,4.55753505798675,14,0.876852180422946,0.27349050346863
"Soissons",1,1,12,1,12,5,4.55753505798675,14,1.15543324962583,0.335791549862535
"Soissons",1,1,12,1,12,5,4.55753505798675,14,1.43043715136794,0.374638923346691
"Soissons",1,1,12,1,12,5,4.55753505798675,14,1.70366980680813,0.384564466208669
"Soissons",1,1,12,1,12,5,4.55753505798675,14,1.9771308358063,0.360178000305231
"Soissons",1,1,12,1,12,5,4.55753505798675,14,2.25290759291287,0.296227921026267
"Soissons",1,1,12,1,12,5,4.55753505798675,14,2.53510535491022,0.195038083474827
"Soissons",1,1,12,1,12,5,4.55753505798675,14,2.83105281982954,0.0686967913022792
"Soissons",1,1,12,1,12,5,4.55753505798675,14,3.14831518381958,-0.070000150857405
"Soissons",1,1,12,1,12,5,4.55753505798675,14,3.49330019044603,-0.208776599334627
"Soissons",1,1,12,1,12,5,4.55753505798675,14,3.85759575805112,-0.342398499947087
"Soissons",1,1,12,1,12,5,4.55753505798675,14,4.2216365830836,-0.47104290056239
"Soissons",1,1,12,1,12,5,4.55753505798675,14,4.56517002843871,-0.59505720627931
"Soissons",1,1,12,1,12,5,4.55753505798675,14,4.86834270347182,-0.714762321931338
"Soissons",1,1,12,1,12,5,4.55753505798675,14,5.11090197107818,-0.83050565261725
"Soissons",1,1,12,1,12,5,4.55753505798675,14,5.27289759126263,-0.942647092955132
"Soissons",1,1,12,1,12,5,4.55753505798675,14,5.33416648454291,-1.05141539126033
"Soissons",1,1,12,2,11,4,4.55753505798675,15,0,0
"Soissons",1,1,12,2,11,4,4.55753505798675,15,0.400608363847797,0.195298843865475
"Soissons",1,1,12,2,11,4,4.55753505798675,15,0.824237474407925,0.320106002258074
"Soissons",1,1,12,2,11,4,4.55753505798675,15,1.26460550157997,0.397289229999591
"Soissons",1,1,12,2,11,4,4.55753505798675,15,1.71565054322513,0.449595734445202
"Soissons",1,1,12,2,11,4,4.55753505798675,15,2.1713388848995,0.499970978981156
"Soissons",1,1,12,2,11,4,4.55753505798675,15,2.62541030068204,0.571079905068158
"Soissons",1,1,12,2,11,4,4.55753505798675,15,3.07257170313325,0.682988484533111
"Soissons",1,1,12,2,11,4,4.55753505798675,15,3.51697925022957,0.821860303430379
"Soissons",1,1,12,2,11,4,4.55753505798675,15,3.9688417212232,0.952217187819077
"Soissons",1,1,12,2,11,4,4.55753505798675,15,4.43753544424977,1.03936008193838
"Soissons",1,1,12,2,11,4,4.55753505798675,15,4.91117447911139,1.07082044835954
"Soissons",1,1,12,2,11,4,4.55753505798675,15,5.35682801409377,1.05654120616291
"Soissons",1,1,12,2,11,4,4.55753505798675,15,5.74085059943464,1.00743444544592
"Soissons",1,1,12,2,11,4,4.55753505798675,15,6.0550011109321,0.934396673533809
"Soissons",1,1,12,2,11,4,4.55753505798675,15,6.33018598475441,0.848155527788879
"Soissons",1,1,12,2,11,4,4.55753505798675,15,6.60054391032316,0.759644895195029
"Soissons",1,1,12,2,11,4,4.55753505798675,15,6.90018623307982,0.679499911490554
"Soissons",1,1,12,2,11,4,4.55753505798675,15,7.2635503936916,0.618627119679256
"Soissons",1,1,12,2,11,4,4.55753505798675,15,7.72465726851146,0.587770353907995
"Soissons",1,1,12,3,10,3,4.55753505798675,16,0,0
"Soissons",1,1,12,3,10,3,4.55753505798675,16,0.376061514272701,0.335874812367529
"Soissons",1,1,12,3,10,3,4.55753505798675,16,0.717931132081907,0.543599723774389
"Soissons",1,1,12,3,10,3,4.55753505798675,16,1.05398762711642,0.655094228325585
"Soissons",1,1,12,3,10,3,4.55753505798675,16,1.41257078328046,0.702374669476652
"Soissons",1,1,12,3,10,3,4.55753505798675,16,1.82191911330004,0.717247285594011
"Soissons",1,1,12,3,10,3,4.55753505798675,16,2.3069116165133,0.729604139034322
"Soissons",1,1,12,3,10,3,4.55753505798675,16,2.82890136134006,0.734903789559103
"Soissons",1,1,12,3,10,3,4.55753505798675,16,3.29739074028159,0.700461637782723
"Soissons",1,1,12,3,10,3,4.55753505798675,16,3.63796642975441,0.599985721563405
"Soissons",1,1,12,3,10,3,4.55753505798675,16,3.8857986742943,0.452962803056385
"Soissons",1,1,12,3,10,3,4.55753505798675,16,4.11771137631131,0.296650203937928
"Soissons",1,1,12,3,10,3,4.55753505798675,16,4.38174842788245,0.151411726262013
"Soissons",1,1,12,3,10,3,4.55753505798675,16,4.6489347162486,-0.00629159427729142
"Soissons",1,1,12,3,10,3,4.55753505798675,16,4.87884091633214,-0.20650983711032
"Soissons",1,1,12,3,10,3,4.55753505798675,16,5.05476727071133,-0.450008313973832
"Soissons",1,1,12,3,10,3,4.55753505798675,16,5.18945931462977,-0.702693397437563
